Y,X1,X2,X3
63170800,245,586,440
501849390,607,889,930
202613072,556,932,391
93095805,219,655,649
43355508,194,238,939
283052450,955,554,535
708760296,788,934,963
477609615,861,587,945
14611320,83,489,360
12219390,167,90,813
247333470,755,769,426
2212028,182,103,118
59261568,388,444,344
257751765,807,535,597
47075215,649,815,89
1338480,338,180,22
184343250,962,525,365
224384801,719,599,521
322093720,530,806,754
260528268,897,943,308
5925920,364,40,407
6562080,80,186,441
42502400,458,640,145
48457752,399,188,646
49595700,532,825,113
35023296,184,824,231
27066816,84,392,822
122957640,338,846,430
113331696,482,582,404
11275135,101,415,269
102603848,172,922,647
31250736,872,181,198
471935100,767,879,700
29972088,282,521,204
294772608,729,416,972
183862,322,1,571
658860,139,316,15
84516152,329,788,326
421896475,733,805,715
229599360,824,688,405
553788452,842,862,763
13512000,800,30,563
76382280,859,90,988
10151680,412,56,440
208912644,954,982,223
1650600,350,18,262
3271800,75,133,328
20118784,412,436,112
85391856,341,752,333
139905360,912,315,487
138827216,536,671,386
9561888,672,837,17
41748168,779,264,203
56743092,254,567,394
805416480,997,816,990
80784132,179,858,526
136279320,584,235,993
28943292,422,322,213
7009392,188,478,78
139299160,770,994,182
97547840,358,655,416
14566360,71,230,892
55140384,678,272,299
68354770,167,610,671
65361600,712,425,216
79367208,991,568,141
29296773,547,99,541
9721920,608,123,130
194107616,838,496,467
98908810,533,770,241
4703400,201,780,30
195922496,664,479,616
78580656,627,336,373
19036917,43,513,863
408705552,971,592,711
42363552,528,154,521
52387200,960,321,170
75036111,757,141,703
6277600,28,950,236
46488000,149,600,520
3350232,31,158,684
49580160,784,68,930
400963080,679,798,740
437879016,844,738,703
393421860,972,479,845
620917605,747,935,889
39920502,886,653,69
11855360,55,842,256
6438306,359,122,147
40876704,918,506,88
144815936,458,482,656
163942380,553,405,732
8376876,23,804,453
19658086,547,238,151
104849540,359,340,859
122872736,952,787,164
84852024,228,634,587
485599212,838,882,657
4486196,253,286,62
2350600,292,230,35
65997198,426,457,339
13339264,32,529,788
20834504,199,184,569
195956712,872,261,861
104011440,962,265,408
6533560,310,22,958
60339048,618,154,634
20167380,810,422,59
252941136,656,427,903
6114215,283,149,145
63375796,193,439,748
76221880,956,134,595
149416760,178,940,893
1705134,687,73,34
5886114,442,579,23
107280600,267,410,980
100762830,615,987,166
124165548,719,324,533
6769920,480,164,86
184303724,982,898,209
12711424,671,148,128
502086000,780,820,785
470651148,972,803,603
19355160,88,473,465
93594645,333,335,839
45595308,277,946,174
20998080,120,184,951
39186480,345,496,229
686283444,781,951,924
13637448,514,268,99
123862825,883,181,775
380950416,987,473,816
408822376,631,743,872
67360545,599,119,945
204125184,414,963,512
304248072,439,804,862
886600,31,220,130
3821528,41,764,122
276332315,581,889,535
2254098,66,697,49
9657795,57,721,235
104213800,710,410,358
90419344,716,524,241
959728,287,88,38
97921980,585,444,377
178944000,400,640,699
13572000,780,25,696
10356108,62,582,287
235394040,392,903,665
153576,158,6,162
289732500,375,815,948
265628160,324,960,854
203430150,309,665,990
30370392,568,117,457
162247764,734,798,277
27763200,360,482,160
62166720,841,105,704
24387237,81,413,729
122256960,345,784,452
46511388,357,693,188
266593184,596,782,572
31452008,214,203,724
568308960,622,940,972
90332594,946,697,137
54270618,141,446,863
108504360,972,305,366
44933108,254,731,242
18330312,924,763,26
116665780,385,781,388
13693452,361,327,116
41734890,151,498,555
88327694,623,494,287
9123832,136,919,73
77890410,169,810,569
114758280,678,546,310
89646375,925,355,273
25154560,640,136,289
14755452,398,167,222
4927967,293,139,121
50018220,107,477,980
17582236,367,826,58
60109200,225,944,283
102967929,423,731,333
17627456,98,352,511
74027070,234,403,785
129365124,199,763,852
52981596,692,181,423
49519008,242,696,294
360949680,787,637,720
146602224,744,534,369
45914176,392,242,484
111843000,225,731,680
96329520,920,126,831
178378200,525,792,429
60220974,654,761,121
110670480,276,820,489
563440036,958,818,719
19697832,363,532,102
159753672,338,691,684
49233744,252,729,268
27353160,86,570,558
212659020,665,658,486
38041920,960,629,63
206837952,589,372,944
32754618,151,351,618
90214128,152,783,758
288966150,638,675,671
102946490,977,257,410
46930275,525,249,359
59008066,179,806,409
222155802,873,269,946
83110272,192,631,686
26032720,70,916,406
331741179,357,957,971
209398190,802,395,661
67046400,256,388,675
274338176,848,742,436
25385760,360,289,244
13348740,204,115,569
5197647,237,91,241
137733120,384,490,732
35543872,718,884,56
445982880,995,609,736
137188872,267,542,948
89085150,330,857,315
50337000,423,175,680
4426560,928,159,30
87531480,764,342,335
171899520,208,970,852
5166168,294,23,764
270220860,819,423,780
362063246,446,901,901
157612077,861,379,483
78694980,182,870,497
44147194,397,169,658
16999680,570,32,932
91748160,518,720,246
155555400,888,637,275
189973056,996,262,728
83114176,428,229,848
93093864,212,489,898
328416123,849,757,511
8098230,787,70,147
136065600,198,800,859
64204800,192,880,380
46502176,784,94,631
86504796,882,551,178
130364000,920,650,218
132971652,418,387,822
409375368,986,607,684
292565520,897,906,360
56289926,658,101,847
371325591,871,909,469
27258036,142,598,321
123279384,347,678,524
312696783,651,771,623
1732590,310,27,207
79942632,543,239,616
112192248,163,723,952
126278235,257,895,549
121305600,960,585,216
225568305,593,963,395
59668800,192,775,401
14882721,147,739,137
63288360,372,642,265
240538950,669,799,450
31589120,580,736,74
14434308,854,939,18
265875960,515,878,588
10020816,159,303,208
249880536,333,776,967
256211352,874,612,479
155375616,608,704,363
482953980,921,628,835
392276841,591,913,727
31142270,335,877,106
12371580,17,933,780
356746698,627,589,966
12607488,171,128,576
252997355,689,515,713
300969574,538,757,739
3289293,63,479,109
10569419,919,217,53
7477014,93,659,122
10219176,121,207,408
36385440,680,84,637
568676862,822,729,949
401310000,840,546,875
249481575,497,873,575
145816038,477,629,486
8573320,134,457,140
93279375,625,483,309
51743860,365,244,581
553302477,741,777,961
8610312,163,568,93
24094800,90,460,582
53769768,767,127,552
453210876,747,887,684
23952484,331,316,229
437926320,624,767,915
1368088,43,776,41
74355200,800,157,592
83305260,810,281,366
61844776,778,476,167
156085680,292,906,590
98876544,384,683,377
49263960,85,779,744
5467950,30,435,419
181338504,309,872,673
10305462,37,366,761
35576388,307,174,666
40442640,905,228,196
19390671,67,729,397
159328872,478,788,423
184407048,258,938,762
55476,1,92,603
127465800,445,330,868
1173760,112,20,524
180170688,417,688,628
375466590,894,549,765
440106280,878,710,706
21439720,328,85,769
415867985,611,985,691
9842304,48,361,568
21655305,441,115,427
86112840,733,330,356
61864852,134,673,686
84958000,428,250,794
299968242,511,862,681
62152712,349,394,452
107699936,709,808,188
5563488,56,102,974
84787976,364,289,806
92745000,180,750,687
108115392,721,284,528
240838272,801,648,464
2416140,558,866,5
540969000,715,975,776
11399025,337,615,55
216186872,803,584,461
124743246,969,191,674
171804888,331,712,729
181817160,823,263,840
42999489,551,897,87
8859720,170,303,172
40320280,152,715,371
21609720,255,792,107
73920000,385,500,384
252748650,550,831,553
22886600,275,808,103
96614400,512,850,222
222776568,963,324,714
32188335,111,983,295
35800368,136,438,601
166320,20,231,36
53413052,518,109,946
124282620,462,630,427
79830780,285,293,956
5028660,140,117,307
101382400,620,730,224
1110,30,1,37
352166454,657,873,614
27554560,103,880,304
62711010,131,591,810
3845520,126,763,40
26442416,254,728,143
91182,167,546,1
5617821,473,107,111
21479562,338,207,307
171459450,675,482,527
12787190,247,310,167
336676320,801,740,568
224309280,824,390,698
5682040,245,52,446
90927441,667,153,891
244562220,667,582,630
344306300,670,670,767
17156020,590,134,217
9411675,637,75,197
293198388,678,553,782
68072805,405,537,313
318627114,939,842,403
142905900,556,345,745
78483600,520,234,645
221600,160,277,5
81805952,712,344,334
326411250,615,965,550
2970000,750,360,11
71850768,556,178,726
60585408,403,522,288
2307900,157,49,300
272604750,550,573,865
829440,128,60,108
18215470,541,370,91
231049728,624,798,464
61186740,446,255,538
83937500,395,850,250
87593724,306,486,589
171149440,755,352,644
35885640,718,595,84
31901760,912,636,55
9688640,884,274,40
64308874,554,161,721
65426400,699,288,325
278673681,463,759,793
33550860,777,635,68
99859152,953,118,888
6989888,733,64,149
159875400,485,804,410
1272810,55,133,174
248455200,460,643,840
9859050,27,545,670
7929848,607,46,284
118761786,481,261,946
1236280,997,155,8
45268200,303,600,249
47962425,421,217,525
215424000,816,660,400
320999168,952,514,656
139826700,225,884,703
141394896,656,243,887
82733238,243,581,586
105712258,446,421,563
83606442,527,411,386
205465680,321,720,889
288638625,825,835,419
24646317,327,113,667
476611200,760,871,720
62105472,169,464,792
65058474,211,871,354
75485942,233,511,634
91672560,423,688,315
16255296,864,409,46
374866880,424,961,920
174578446,523,791,422
150800640,908,346,480
11660740,172,149,455
44918370,185,282,861
154263736,418,718,514
84624616,389,284,766
84818356,556,703,217
73547955,585,509,247
325801872,592,981,561
34314000,645,140,380
14242800,39,880,415
147431480,952,659,235
35621922,911,931,42
47686558,194,659,373
111842720,872,583,220
6184500,21,380,775
27061110,85,769,414
20500164,306,817,82
346260,199,6,290
125702551,379,403,823
63160032,916,204,338
69899112,324,401,538
18727863,251,627,119
66721200,650,987,104
276849600,842,480,685
186503182,818,431,529
250383650,439,671,850
29595520,353,640,131
9665568,66,216,678
532591966,569,961,974
28005120,170,792,208
41206440,265,627,248
1575000,625,18,140
196656460,611,532,605
7451850,175,282,151
40519728,144,899,313
923832,312,47,63
5539443,39,197,721
50515080,497,605,168
318143310,618,745,691
65349900,990,805,82
13540329,587,699,33
139137950,475,427,686
32828796,911,63,572
471491280,965,936,522
2677752,23,297,392
936018,349,18,149
145811250,250,585,997
112431550,665,319,530
30971072,464,902,74
76173975,603,775,163
4843350,458,423,25
11978400,966,100,124
39836720,319,223,560
25951100,917,100,283
9749160,531,120,153
25527684,241,679,156
1344672,92,21,696
44976288,651,272,254
619202136,839,764,966
104040,68,306,5
711118032,879,857,944
432064000,628,800,860
1332320,10,176,757
331710555,383,957,905
627501600,836,834,900
3399792,132,188,137
17641008,516,37,924
230940935,515,509,881
33129360,267,752,165
71895040,544,560,236
313186538,874,497,721
65628432,664,153,646
223521792,772,696,416
35706558,94,381,997
454656300,980,471,985
24304,248,14,7
67038720,203,860,384
46946704,196,257,932
315537040,974,455,712
77059200,120,698,920
28546496,473,368,164
59714765,127,913,515
202004285,509,493,805
15747360,619,32,795
205363704,606,494,686
265664392,994,613,436
84526260,156,959,565
294650,10,355,83
425942304,879,608,797
325298580,415,996,787
42042000,700,77,780
32473116,303,117,916
157465120,530,599,496
242428060,868,673,415
5325222,921,98,59
194561952,752,642,403
40844551,397,199,517
227619316,788,661,437
24787818,599,57,726
488898,157,6,519
50345460,517,180,541
33269960,667,145,344
95154381,873,161,677
112338000,711,395,400
45137346,809,102,547
60589470,226,915,293
2136960,318,16,420
1959132,21,166,562
210975840,892,584,405
203902560,688,666,445
288665916,644,867,517
96397392,696,182,761
32001966,111,843,342
68677452,87,942,838
320112324,756,899,471
143656040,484,335,886
170366976,832,948,216
25811289,547,749,63
44941764,551,971,84
757680,55,84,164
42368895,149,801,355
179780832,968,198,938
114990225,483,445,535
2071712,202,16,641
600730200,695,980,882
25427840,536,80,593
116376320,536,920,236
101763216,648,337,466
108736420,949,170,674
55414206,82,729,927
8927100,525,436,39
928268,11,578,146
59444060,559,260,409
4995108,571,18,486
1829016,798,382,6
126611267,887,349,409
43973888,926,212,224
58513994,154,929,409
744260000,748,1000,995
296514,6,57,867
90247724,254,574,619
542632860,799,980,693
155564541,341,879,519
34452135,135,257,993
613477179,679,981,921
153807648,464,606,547
65002938,91,869,822
284175216,501,702,808
25807040,281,320,287
193500615,545,371,957
452393344,656,698,988
599740104,727,929,888
5109720,790,98,66
106545600,441,302,800
1835816,58,772,41
601953,629,11,87
25344200,70,421,860
6678180,830,27,298
236110554,926,369,691
94765989,877,199,543
585682834,766,979,781
491264,16,76,404
29205361,263,379,293
106250696,388,538,509
194688,624,39,8
6478208,428,688,22
5805492,309,22,854
60931600,179,368,925
5102266,26,311,631
242273496,524,526,879
92184960,361,608,420
14161422,491,627,46
17235225,279,353,175
280018200,551,847,600
33694080,552,70,872
5221584,237,136,162
130178880,570,288,793
636120000,750,855,992
57299130,549,710,147
323928454,779,809,514
172214172,954,262,689
3223584,8,756,533
112954303,259,967,451
2998380,118,30,847
228919600,331,910,760
69656325,213,515,635
11579375,97,125,955
646800,44,84,175
135547830,605,461,486
51734888,751,158,436
8432164,334,971,26
360736974,767,493,954
103448664,506,631,324
43354857,637,463,147
59817730,833,167,430
76752705,535,291,493
238906272,524,942,484
429161600,460,952,980
54019420,335,443,364
22187200,283,280,280
2989734,33,194,467
137728416,804,874,196
29860789,349,119,719
45153243,727,309,201
316444395,879,445,809
103720008,698,609,244
191359242,306,773,809
261693600,370,840,842
169389000,580,590,495
33990000,750,55,824
50774248,998,161,316
56982601,181,397,793
141230250,675,686,305
4637464,122,221,172
18181040,964,20,943
7529760,166,378,120
30159054,799,233,162
52163286,226,379,609
